customer_id,customer_fname,customer_lname,customer_revenue,revenue_per_customer
8889,Evelyn,Brown,"",0.0
8909,Arthur,Wallace,"",0.0
9025,Mary,Williams,"",0.0
9193,Marie,Smith,1399.91,1399.91
9436,Mary,Torres,539.9200000000001,539.9200000000001
963,Eugene,Smith,199.99,199.99
985,Mary,Martinez,"",0.0
9985,Ronald,Hood,"",0.0
10217,Rose,Smith,"",0.0
10756,Mary,Carlson,"",0.0
10798,Grace,Moore,99.99,99.99
1084,Gary,Smith,"",0.0
11034,Mary,Smith,"",0.0
11067,Anthony,Zimmerman,"",0.0
11124,Mary,Bowman,2059.79,2059.79
11164,Mary,Bautista,"",0.0
11173,Kathleen,Mayer,"",0.0
11297,Mary,Ho,"",0.0
11705,Ann,Ward,"",0.0
1206,Tammy,Montgomery,"",0.0
1513,Karen,Smith,"",0.0
1700,Ronald,Mills,"",0.0
1713,Mary,Gardner,"",0.0
1830,Angela,Smith,"",0.0
1842,Mary,Smith,"",0.0
1889,Mary,West,"",0.0
2395,Frances,Johnson,"",0.0
2716,Kathleen,Wilkinson,"",0.0
2726,Barbara,Wu,"",0.0
3097,Douglas,Hanna,359.93,359.93
3236,Mary,Smith,119.97,119.97
3304,Amanda,Gibson,"",0.0
4000,Mary,Ford,"",0.0
4228,Michael,Jennings,"",0.0
4559,Margaret,Mcdaniel,"",0.0
4669,Robert,Smith,"",0.0
5198,Mary,Smith,539.9300000000001,539.9300000000001
5411,Robert,Crane,"",0.0
5535,Andrea,Cowan,"",0.0
6099,Helen,Smith,"",0.0
6228,Roger,Davila,"",0.0
6284,Mary,Smith,"",0.0
6356,Mary,Smith,799.96,799.96
6429,Brian,Wilson,"",0.0
6798,Maria,Harvey,"",0.0
6847,Mary,Dixon,"",0.0
6879,Mark,Mcguire,509.88,509.88
6978,Mary,Whitaker,"",0.0
7169,Cheryl,Smith,"",0.0
7176,Mary,Hudson,"",0.0
7183,Anna,Smith,"",0.0
7347,Carolyn,Gallegos,"",0.0
7420,Sharon,Moore,"",0.0
7422,Brenda,Patel,"",0.0
7563,Elizabeth,Moody,119.98,119.98
7640,Mary,Torres,869.9000000000001,869.9000000000001
7864,Alice,Smith,629.91,629.91
8357,Crystal,Benjamin,"",0.0
9051,Nicole,Garcia,"",0.0
9093,Andrew,Flores,"",0.0
9204,Mary,Harris,"",0.0
9278,Sandra,Gordon,"",0.0
9485,Philip,Grimes,79.98,79.98
9575,John,Richards,"",0.0
9695,Mary,Cruz,"",0.0
9808,Samantha,Goodwin,"",0.0
9900,Carl,Palmer,"",0.0
9918,Alice,Smith,"",0.0
10183,Mary,Smith,"",0.0
10292,Mary,Williams,"",0.0
10815,Dennis,Smith,839.9300000000001,839.9300000000001
10878,Emily,Richardson,"",0.0
10886,Scott,Smith,"",0.0
10957,Jessica,Turner,399.84000000000003,399.84000000000003
10962,David,Austin,"",0.0
10995,Joe,Juarez,"",0.0
1116,Mary,Henderson,"",0.0
115,Mary,Smith,"",0.0
11613,Diane,Taylor,"",0.0
11859,William,Landry,"",0.0
12101,Samantha,Smith,"",0.0
1245,Gregory,Torres,"",0.0
1326,Mary,Edwards,"",0.0
1442,Anna,Smith,"",0.0
1499,Mary,Smith,624.9100000000001,624.9100000000001
1567,Danielle,Smith,"",0.0
2215,Karen,Ferguson,"",0.0
241,Janet,Carter,"",0.0
2513,Cynthia,Smith,"",0.0
2806,Mary,Garcia,"",0.0
3204,Edward,Smith,"",0.0
3471,Mary,Franco,"",0.0
3628,Alice,Michael,"",0.0
3766,David,Chavez,"",0.0
3817,Gary,Garcia,"",0.0
4400,Madison,Morris,"",0.0
4452,Joyce,Lopez,389.97,389.97
4483,Mary,Clarke,"",0.0
5021,Mary,Smith,"",0.0
5073,Mary,Frazier,499.94,499.94
5410,Mary,Davis,"",0.0
5514,Linda,Collins,200.0,200.0
5694,Mary,Potter,"",0.0
5938,Donna,Smith,"",0.0
6283,Joan,Case,"",0.0
6337,Mary,Smith,"",0.0
728,Anthony,Rosario,"",0.0
7427,Russell,Smith,"",0.0
7435,Susan,Smith,"",0.0
7585,Angela,Martin,"",0.0
8080,Matthew,Smith,329.98,329.98
8114,Mary,Smith,"",0.0
82,Jonathan,Cook,"",0.0
8280,Mary,Tyler,689.94,689.94
8285,Eric,Smith,"",0.0
8470,Anna,Horn,"",0.0
8638,Daniel,Wood,"",0.0
9122,Carl,Russo,"",0.0
9252,Mary,Summers,"",0.0
9393,Mary,Strong,"",0.0
9405,Ashley,Smith,599.97,599.97
9690,Edward,Mccoy,"",0.0
9904,Nicholas,Gomez,"",0.0
10097,Mary,Smith,"",0.0
10173,Kathleen,Smith,"",0.0
1033,Sarah,Chapman,"",0.0
1063,Mary,Friedman,"",0.0
10661,Mary,Cunningham,289.94,289.94
10762,Stephanie,Vasquez,"",0.0
10916,Randy,Smith,609.9100000000001,609.9100000000001
10938,Carolyn,Morris,"",0.0
1120,Mary,Grant,"",0.0
11424,Janet,Smith,"",0.0
11557,Mary,Smith,"",0.0
11891,Ashley,Smith,"",0.0
1199,Mary,Smith,"",0.0
12214,Jennifer,Summers,"",0.0
12298,Mary,Harper,"",0.0
12328,Mary,Jackson,"",0.0
1393,Ryan,Hodge,643.95,643.95
1400,Aaron,Davis,129.99,129.99
1523,Daniel,Smith,"",0.0
1815,Russell,Smith,"",0.0
193,Melissa,Flores,"",0.0
2223,Sharon,Hoffman,"",0.0
2506,Anthony,Wood,"",0.0
2619,Danielle,Morales,"",0.0
2674,John,Smith,"",0.0
2692,Mary,Smith,"",0.0
2713,Grace,Mcbride,"",0.0
2824,Mary,Bray,"",0.0
283,Mary,Smith,"",0.0
2955,Mary,Williams,"",0.0
2992,Mary,Smith,"",0.0
3147,Daniel,Diaz,299.98,299.98
3238,Benjamin,Hoffman,"",0.0
3520,Mary,Smith,"",0.0
3681,Edward,Jones,"",0.0
4764,Christopher,Smith,"",0.0
4982,Cynthia,Smith,"",0.0
5177,Tiffany,Hughes,"",0.0
5294,Nicholas,Smith,249.9,249.9
5616,Mary,Dudley,"",0.0
5763,Mary,Smith,565.9100000000001,565.9100000000001
5808,Amanda,Smith,"",0.0
6258,Mary,Smith,"",0.0
638,Michael,Johnson,"",0.0
6603,Brenda,Gonzalez,"",0.0
6683,Zachary,Reyes,"",0.0
6967,Johnny,Rodriguez,"",0.0
7067,Mary,Smith,"",0.0
7151,George,Henry,"",0.0
725,Mary,Smith,"",0.0
7276,Pamela,Smith,"",0.0
7474,Ronald,Levy,"",0.0
755,Mary,Mayo,"",0.0
7552,Carl,Smith,"",0.0
7736,Timothy,Smith,"",0.0
8047,Gary,Smith,"",0.0
8140,Mary,Green,"",0.0
8253,Shirley,Arnold,"",0.0
8473,Kevin,Smith,"",0.0
8535,Richard,Quinn,649.89,649.89
857,Mary,Duran,"",0.0
8949,Mary,Thompson,859.88,859.88
9590,Adam,Smith,"",0.0
9723,Rose,White,"",0.0
998,Steven,Salinas,"",0.0
10485,Mary,Smith,"",0.0
10542,Mary,Tyler,"",0.0
10771,Aaron,Smith,"",0.0
10793,Diane,Smith,"",0.0
11516,Kevin,Smith,"",0.0
11618,Tammy,Smith,"",0.0
12189,Judith,Hicks,789.9000000000001,789.9000000000001
12229,Rachel,Simmons,399.98,399.98
1504,Alice,Bradford,"",0.0
1547,Henry,Smith,"",0.0
1603,Mary,Smith,"",0.0
1604,Brandon,Joseph,"",0.0
1742,Emma,Ellis,539.94,539.94
1999,Sarah,Richard,"",0.0
2256,Mary,Smith,999.9200000000001,999.9200000000001
2346,Mary,Bishop,649.94,649.94
2890,Mary,Taylor,"",0.0
3417,Daniel,Joseph,"",0.0
3530,Mary,Smith,499.94000000000005,499.94000000000005
3537,Ralph,Smith,"",0.0
3555,Gregory,Walker,"",0.0
3961,Brian,Riddle,829.95,829.95
3970,Mary,Rodgers,"",0.0
4554,Brandon,Lang,"",0.0
4619,Mary,Nelson,"",0.0
4797,Russell,Branch,"",0.0
5224,Jane,Green,"",0.0
5336,Mary,Smith,"",0.0
5463,Mary,Schultz,"",0.0
6016,Mary,Smith,489.91,489.91
6223,Carolyn,Stein,"",0.0
6475,Mary,Bullock,"",0.0
7170,Bryan,Johnson,"",0.0
7187,Karen,Smith,"",0.0
7250,Jacob,Smith,"",0.0
7262,Laura,Lee,"",0.0
7297,Philip,Smith,199.98,199.98
7466,Mary,Warren,"",0.0
7615,Howard,Smith,"",0.0
7704,John,Smith,"",0.0
8371,Christopher,Perkins,981.86,981.86
8705,Patricia,Smith,"",0.0
8795,Bobby,Thomas,"",0.0
8811,Christine,Rodriguez,"",0.0
9129,Judy,Arnold,"",0.0
9593,Alexander,Camacho,"",0.0
9794,Jeffrey,Smith,"",0.0
9897,Marilyn,Smith,"",0.0
10182,Andrew,Bennett,"",0.0
10293,Aaron,Jordan,129.99,129.99
10329,Shawn,Forbes,"",0.0
10794,Mary,Fox,"",0.0
10795,William,Smith,"",0.0
10956,Mary,Smith,"",0.0
10983,Mary,Frank,"",0.0
11228,Michael,Trujillo,"",0.0
11399,Mary,Martinez,"",0.0
11739,Mary,Smith,"",0.0
11747,Mary,Brady,"",0.0
12007,Alan,Smith,729.8299999999999,729.8299999999999
12019,Mary,Walters,224.91,224.91
12063,Larry,Henderson,"",0.0
1209,Mary,Webb,749.96,749.96
12271,Mary,Small,129.99,129.99
1617,Melissa,Peterson,"",0.0
1723,Daniel,Fernandez,"",0.0
1872,Dorothy,Smith,"",0.0
1963,Mary,Wilson,"",0.0
2190,Mary,Reyes,"",0.0
2261,Mary,Smith,"",0.0
2788,Jane,Nelson,"",0.0
2998,Denise,Smith,779.9100000000001,779.9100000000001
3001,Maria,Adams,"",0.0
3256,Michael,Smith,579.88,579.88
3397,Mary,Coleman,"",0.0
3398,James,Hardin,"",0.0
3870,Willie,Smith,"",0.0
4029,Mary,Roman,"",0.0
4401,Mary,Hoover,"",0.0
4480,Alan,Smith,"",0.0
4760,Cynthia,Smith,"",0.0
5018,Jerry,Gibson,"",0.0
5597,Robert,Irwin,"",0.0
5620,Randy,Watts,"",0.0
6172,James,Smith,"",0.0
6198,Jeremy,Smith,"",0.0
6427,Nicholas,Strickland,"",0.0
650,Austin,Sexton,499.9,499.9
6595,Mary,Smith,"",0.0
6678,Mary,Church,"",0.0
7797,Mary,Frank,"",0.0
8004,Mary,Smith,"",0.0
805,Stephen,Smith,"",0.0
8467,Kenneth,Tran,"",0.0
852,Deborah,Smith,"",0.0
9194,Mary,Johnson,"",0.0
9418,Debra,Snow,"",0.0
9427,Douglas,Berry,"",0.0
9488,Mary,Smith,789.8800000000001,789.8800000000001
965,Sean,Smith,339.89,339.89
9726,Steven,Smith,979.9300000000001,979.9300000000001
9898,Mary,Moon,"",0.0
9922,Mary,Thomas,"",0.0
10033,Mary,Gutierrez,"",0.0
10290,Jacob,Hinton,"",0.0
10333,Mary,Dennis,"",0.0
10510,Kevin,Knapp,1099.94,1099.94
10560,Diana,Owens,"",0.0
10655,Larry,Bass,"",0.0
10785,Mary,Smith,"",0.0
10786,Jose,Myers,"",0.0
10813,Patricia,Smith,"",0.0
10913,Mary,Williams,"",0.0
10987,Stephen,Campbell,"",0.0
11511,Albert,Hale,"",0.0
11649,Wayne,Landry,"",0.0
11742,Victoria,Perkins,"",0.0
12243,Sharon,Price,"",0.0
1710,Mary,Kane,"",0.0
1994,Mary,Cox,"",0.0
2025,Mary,Fleming,"",0.0
2134,Mary,Gibbs,643.94,643.94
2151,Mary,Smith,"",0.0
2177,Mary,Smith,"",0.0
2181,Christina,Smith,"",0.0
2400,Mary,Smith,"",0.0
2460,David,Larsen,"",0.0
2488,Mary,Simon,"",0.0
2533,Christina,Barker,"",0.0
2819,Julie,Lin,"",0.0
3334,Amber,Smith,"",0.0
3493,Joseph,Simmons,"",0.0
3519,Nicholas,Ruiz,"",0.0
3545,Austin,Guzman,"",0.0
3971,John,Smith,499.87,499.87
3973,Sharon,Parsons,"",0.0
4253,Maria,Smith,"",0.0
4412,Mary,Ellison,619.9200000000001,619.9200000000001
4462,Mary,Dillon,"",0.0
4668,Mary,Schwartz,"",0.0
4778,Amy,Campbell,683.9000000000001,683.9000000000001
53,Katherine,Smith,"",0.0
5360,Mary,Smith,"",0.0
5568,Eric,Smith,"",0.0
5717,Robert,Andrews,"",0.0
5971,Philip,Johnson,"",0.0
6117,Gloria,Smith,"",0.0
6379,Virginia,Smith,"",0.0
6834,Mary,Smith,"",0.0
6990,Frank,Mathews,"",0.0
7111,Sarah,Smith,"",0.0
7113,Mary,Shepherd,"",0.0
7342,Julia,Hicks,"",0.0
7826,Mary,Smith,"",0.0
8073,Rachel,Smith,"",0.0
8326,Steven,Wade,789.9200000000001,789.9200000000001
8709,Mary,Smith,"",0.0
8870,Nicole,Lyons,"",0.0
8875,Mary,Lawrence,"",0.0
9000,Amber,White,"",0.0
9144,Mary,Carroll,"",0.0
9608,Jack,Lewis,"",0.0
9681,Mary,Sweeney,"",0.0
9873,Theresa,Padilla,"",0.0
9966,Mary,Smith,"",0.0
10031,Crystal,Blake,"",0.0
1018,Mary,Smith,"",0.0
10478,Aaron,Smith,"",0.0
10757,James,Pacheco,"",0.0
11267,Dorothy,Jackson,"",0.0
11284,Sarah,Sherman,"",0.0
11612,Mary,Smith,"",0.0
11617,Mary,Stevens,"",0.0
11685,Mary,Myers,"",0.0
11811,Mary,Smith,"",0.0
11956,Alan,Campos,"",0.0
12146,Mary,Mitchell,"",0.0
1370,Frank,Wheeler,"",0.0
1864,Deborah,Smith,"",0.0
1879,Mary,Frederick,"",0.0
245,Deborah,Smith,"",0.0
285,Shirley,Smith,"",0.0
3165,Nancy,Haynes,"",0.0
3222,Mary,Williams,"",0.0
3643,Donald,Smith,"",0.0
3690,Brittany,Williamson,"",0.0
3755,Eugene,Smith,"",0.0
4076,Mary,Suarez,"",0.0
4120,Mary,Ortiz,"",0.0
4494,Mary,Smith,"",0.0
4660,Maria,Higgins,"",0.0
4683,Mary,Lang,"",0.0
4962,Arthur,Smith,"",0.0
5115,Paul,Chang,"",0.0
5121,Shawn,Holmes,849.97,849.97
5394,Diana,Smith,"",0.0
5508,Mary,Marquez,"",0.0
5749,Mary,Smith,1109.8600000000001,1109.8600000000001
5982,Sharon,Smith,"",0.0
6246,Melissa,Ramirez,"",0.0
6291,Dorothy,Hale,"",0.0
6372,Henry,Smith,"",0.0
6411,Lauren,Boyd,"",0.0
6607,Joan,Cole,"",0.0
7168,Mary,Schmitt,"",0.0
7365,Mary,Gray,"",0.0
7449,Jerry,Jenkins,"",0.0
7624,Anthony,Vazquez,"",0.0
7727,Evelyn,Smith,339.96000000000004,339.96000000000004
7760,Mary,Lynch,"",0.0
7999,Michael,Long,399.98,399.98
8005,Robert,Lambert,1349.9,1349.9
8085,John,Farmer,"",0.0
8091,Emily,Powell,179.97,179.97
8107,Mary,Smith,"",0.0
8403,Joseph,Smith,"",0.0
9017,Anna,Kelly,"",0.0
9217,Mary,Smith,"",0.0
9233,Timothy,Wall,"",0.0
9306,Scott,Flynn,"",0.0
9936,Scott,Espinoza,"",0.0
9990,Mary,Smith,"",0.0
10004,Kimberly,Smith,"",0.0
10140,Sharon,Smith,"",0.0
10242,Mary,Smith,"",0.0
10482,Mary,Rivera,"",0.0
10604,Jennifer,Smith,"",0.0
11410,Catherine,Smith,"",0.0
11485,Jean,Haley,"",0.0
11552,Mary,Smith,"",0.0
11723,Laura,Smith,"",0.0
12096,Amber,Smith,599.95,599.95
1262,Mary,Smith,"",0.0
1558,Mary,Smith,"",0.0
231,Mary,Conner,"",0.0
2356,Mary,Henry,"",0.0
2523,Emily,Smith,"",0.0
2922,Madison,Russo,"",0.0
3270,Alexander,Smith,"",0.0
3318,Henry,Tate,"",0.0
3332,Mary,Robinson,"",0.0
3593,Christina,Lewis,619.8900000000001,619.8900000000001
3840,Mary,York,"",0.0
3846,Ronald,Lewis,"",0.0
3887,Mary,Berry,"",0.0
398,Teresa,Smith,849.96,849.96
4108,Mary,Smith,"",0.0
4193,Daniel,Haas,"",0.0
4288,Mary,Avery,"",0.0
4353,Mary,Sutton,659.96,659.96
4406,Mary,Smith,1289.8100000000002,1289.8100000000002
450,Kathryn,Carter,50.0,50.0
4610,Mary,Richards,"",0.0
471,Helen,Smith,"",0.0
5020,Lawrence,Weeks,"",0.0
5428,Mary,Smith,"",0.0
6545,Jennifer,Smith,"",0.0
6562,Mary,Smith,"",0.0
6719,Mary,Smith,"",0.0
6947,Frances,Boyle,"",0.0
6974,Michael,Smith,"",0.0
7005,James,Carpenter,"",0.0
7089,Grace,Snyder,"",0.0
7259,Jerry,Ingram,"",0.0
7598,Mary,Gonzalez,"",0.0
7808,Mary,Ward,"",0.0
7832,Stephen,Nguyen,"",0.0
7870,Mary,Reilly,"",0.0
7924,Mary,Arnold,"",0.0
8101,Mary,Hudson,"",0.0
8247,Mary,Smith,"",0.0
834,Mary,Stafford,399.9,399.9
8513,Alexander,Harris,"",0.0
8679,Mary,Smith,479.94000000000005,479.94000000000005
8736,Aaron,Calhoun,"",0.0
8757,Tyler,Gutierrez,"",0.0
8957,Bobby,Howard,"",0.0
9010,David,Donovan,"",0.0
9048,Mary,Smith,"",0.0
9136,Alice,Mccoy,"",0.0
9147,Mary,Simon,"",0.0
9150,Mary,Osborn,"",0.0
9199,Tammy,Smith,"",0.0
92,Alexander,Medina,"",0.0
10046,Mary,Smith,"",0.0
10066,Janice,Smith,"",0.0
10193,Mary,Hernandez,"",0.0
10373,Mary,Morrison,"",0.0
10501,Jennifer,Richardson,"",0.0
10541,Howard,Smith,1029.94,1029.94
10928,Sharon,Smith,"",0.0
11196,Willie,Daniel,"",0.0
11217,James,Smith,429.96000000000004,429.96000000000004
11413,Amanda,Sanders,"",0.0
11688,Richard,Smith,"",0.0
1177,Mary,Diaz,"",0.0
11924,Mary,Ramos,1189.92,1189.92
12082,Stephanie,Morris,"",0.0
122,Karen,Smith,674.86,674.86
1471,Lori,Riley,"",0.0
1564,Mary,Davenport,"",0.0
1766,Michael,Myers,"",0.0
1950,Mary,Boyer,"",0.0
2176,Nicholas,Meyers,"",0.0
2254,Sarah,Smith,"",0.0
2643,David,Smith,"",0.0
293,Christopher,Prince,"",0.0
294,Mary,Smith,"",0.0
3050,Mary,Smith,"",0.0
3142,Brenda,Smith,"",0.0
3382,Donald,Baker,"",0.0
3701,Bryan,Foster,"",0.0
380,Linda,Smith,"",0.0
3928,Joseph,Jones,"",0.0
4023,Phillip,Smith,"",0.0
4046,Eric,Smith,"",0.0
4172,Mary,Ochoa,"",0.0
4381,Jordan,Becker,"",0.0
4636,Karen,Smith,1099.8600000000001,1099.8600000000001
5218,Timothy,George,"",0.0
5397,Mary,Nelson,"",0.0
615,Mary,Smith,1199.93,1199.93
6162,Wayne,Hood,"",0.0
6222,Stephanie,Smith,"",0.0
6253,Mary,Peterson,299.98,299.98
660,Shirley,Baker,"",0.0
6724,Benjamin,Smith,"",0.0
6792,Mary,Smith,"",0.0
6955,Amber,Smith,350.0,350.0
7112,Mark,Harris,"",0.0
7230,David,Saunders,200.0,200.0
7484,Mary,Schmidt,"",0.0
7596,Christopher,Mejia,"",0.0
7732,Jerry,Smith,149.94,149.94
7749,Amy,Gibson,"",0.0
7892,Michael,Hayes,"",0.0
7964,Stephen,Smith,"",0.0
8051,Emily,Hutchinson,"",0.0
8155,Mary,Zhang,149.94,149.94
8317,Anna,Robertson,"",0.0
8497,Mary,Simon,"",0.0
8525,Mary,Smith,1199.92,1199.92
8610,Mary,Smith,"",0.0
8637,Mary,Smith,"",0.0
869,Mary,Smith,"",0.0
8746,Charles,Stout,"",0.0
8802,Mary,Donovan,"",0.0
9041,Michael,Olson,"",0.0
9195,George,Johns,604.86,604.86
9262,Mary,Conway,"",0.0
9362,Jason,Smith,"",0.0
9532,Ann,Smith,"",0.0
9738,Mary,Castillo,"",0.0
9802,Diane,Hayes,399.98,399.98
9910,Justin,Ortega,"",0.0
10112,Barbara,Walker,"",0.0
10612,Anna,Smith,"",0.0
1077,Mary,Williamson,"",0.0
108,Joshua,Smith,"",0.0
10883,Catherine,Zamora,"",0.0
10939,Sean,Smith,"",0.0
10945,Mary,Hamilton,379.97,379.97
11022,Carolyn,Peck,"",0.0
11070,Beverly,Hardin,"",0.0
11268,Cynthia,Jenkins,"",0.0
11432,Mary,Harper,"",0.0
11614,Zachary,Thomas,"",0.0
117,Mary,Smith,"",0.0
11731,Scott,Smith,"",0.0
12346,Mary,Smith,"",0.0
1399,Mary,Smith,"",0.0
1674,Jennifer,Brown,"",0.0
1741,Joseph,Smith,"",0.0
1997,Amy,Callahan,"",0.0
2236,Jeffrey,Whitney,849.9200000000001,849.9200000000001
2326,Charles,Jones,"",0.0
247,Angela,Smith,"",0.0
2650,David,Nguyen,"",0.0
2884,Mary,Ho,"",0.0
3034,Mary,Smith,"",0.0
3156,Kathleen,Smith,"",0.0
3158,Jesse,Smith,"",0.0
3184,Tyler,Smith,"",0.0
3190,Mary,Leonard,"",0.0
3258,Mary,Smith,"",0.0
3344,Mary,Park,659.96,659.96
3500,Mary,Mcdonald,"",0.0
3617,Mary,Smith,"",0.0
3704,Mary,Smith,"",0.0
4008,Diana,Smith,949.79,949.79
414,Pamela,Smith,"",0.0
4322,Mary,Rasmussen,"",0.0
4630,Mary,Stark,"",0.0
4678,Mary,Jones,769.96,769.96
482,Megan,Moreno,"",0.0
5249,Robert,Huffman,"",0.0
5370,Andrew,Smith,"",0.0
576,Arthur,Fisher,"",0.0
5815,Mary,Proctor,"",0.0
612,Mary,Cochran,"",0.0
6390,Joe,Daniel,"",0.0
6560,Melissa,Smith,"",0.0
6628,Billy,Johnson,"",0.0
6641,Debra,Gonzales,"",0.0
671,Anthony,Reyes,589.91,589.91
6802,Mary,Kim,"",0.0
7432,Betty,Smith,"",0.0
7979,Mary,Smith,709.9300000000001,709.9300000000001
8366,Rose,Smith,"",0.0
8456,Mary,Smith,"",0.0
8648,Janice,Montgomery,"",0.0
8838,Phillip,Mcgee,"",0.0
8976,Dennis,Smith,"",0.0
9315,Mary,Lewis,"",0.0
9445,Carol,Smith,"",0.0
9507,Mary,Mendoza,"",0.0
968,Mary,Larson,"",0.0
9769,Mary,Stevenson,469.95000000000005,469.95000000000005
10008,Arthur,Garrison,"",0.0
10087,Mary,Myers,"",0.0
10248,Charles,Davis,"",0.0
10393,Barbara,Hogan,"",0.0
10684,John,Smith,"",0.0
10911,Teresa,Rodriguez,"",0.0
11940,Richard,Reese,"",0.0
12147,Kathleen,Smith,1029.92,1029.92
12169,Mary,Krueger,"",0.0
12254,Donna,Smith,"",0.0
1460,George,Williams,"",0.0
2073,Donna,Stephens,"",0.0
2119,Angela,Hale,"",0.0
2279,Olivia,Burns,"",0.0
2586,Mary,Little,229.93,229.93
2623,Olivia,Smith,"",0.0
2675,Michael,Reynolds,"",0.0
2715,Mary,Smith,"",0.0
2872,Mary,Ortiz,119.97,119.97
3654,Mary,Smith,"",0.0
3872,Lisa,Smith,1023.8400000000001,1023.8400000000001
4188,Mary,Smith,"",0.0
4361,David,Smith,"",0.0
4471,Daniel,Green,"",0.0
4568,Mary,Hodge,"",0.0
4777,David,Smith,"",0.0
4855,Tyler,Key,"",0.0
4917,Lauren,Campbell,229.95,229.95
5387,Mary,Riley,"",0.0
5442,Judy,Mccarthy,"",0.0
5493,Mary,Cochran,"",0.0
5549,Kathryn,Smith,"",0.0
5585,Mary,Wilson,809.85,809.85
605,Donald,Lucero,"",0.0
6113,Mary,Davis,"",0.0
627,Robert,Smith,"",0.0
6281,Eugene,Calderon,"",0.0
6363,Mary,Freeman,"",0.0
6580,Anthony,Dorsey,"",0.0
683,Mary,Delgado,"",0.0
7260,Nathan,Gilmore,"",0.0
7346,Mary,Hughes,"",0.0
7557,Mary,Hull,"",0.0
7608,Diana,Moyer,"",0.0
7622,Mary,Hodges,"",0.0
7684,Evelyn,Harper,1209.9,1209.9
7708,Mary,Price,"",0.0
7767,Mary,Reynolds,"",0.0
7817,Mary,Smith,"",0.0
7958,Jessica,Cochran,"",0.0
8001,Mary,Smith,"",0.0
8165,Mary,Kirk,"",0.0
8519,Pamela,Michael,"",0.0
86,John,Smith,"",0.0
8762,Mary,Smith,"",0.0
9055,Karen,Ross,"",0.0
9372,Kevin,Jarvis,"",0.0
9684,Wayne,Smith,"",0.0
10044,Brenda,Hall,"",0.0
10069,George,Smith,"",0.0
10237,Margaret,Davis,"",0.0
10283,Brian,Myers,"",0.0
10313,Mary,Ball,"",0.0
10602,Mary,Smith,"",0.0
10606,Mary,Smith,"",0.0
10657,Bryan,Jackson,"",0.0
10712,Ann,Rose,"",0.0
11066,Mary,Robinson,"",0.0
11755,Mary,Jackson,"",0.0
12010,Melissa,Baker,"",0.0
12095,Michael,Jenkins,"",0.0
12210,Mary,Smith,"",0.0
1291,Mary,Smith,"",0.0
1583,Sean,Smith,153.98000000000002,153.98000000000002
1708,Margaret,Booth,"",0.0
1755,Mary,Smith,"",0.0
1973,Mary,Jones,"",0.0
2109,Mary,Smith,129.99,129.99
2511,Teresa,Grimes,"",0.0
2609,Mary,Smith,"",0.0
261,Mary,Parker,"",0.0
2653,Mary,Smith,"",0.0
2670,Mary,Smith,"",0.0
281,Stephanie,Smith,"",0.0
2834,Mary,Smith,"",0.0
3135,Helen,Ward,"",0.0
3178,Victoria,Wu,"",0.0
3531,Amanda,Foster,"",0.0
3678,Alice,Castro,379.96000000000004,379.96000000000004
4002,Mary,Smith,"",0.0
4089,Samantha,Nunez,"",0.0
4122,Mary,Smith,"",0.0
4194,Lisa,Smith,"",0.0
4344,Justin,Smith,431.9,431.9
461,Mary,Smith,"",0.0
4783,Shirley,Smith,"",0.0
4897,Mary,Garcia,"",0.0
5138,William,Rivera,"",0.0
5174,Helen,Miller,"",0.0
5779,Mary,Powell,1179.92,1179.92
58,Michael,Edwards,"",0.0
5814,Debra,Smith,"",0.0
5882,Mary,Ruiz,"",0.0
6226,John,Jones,"",0.0
6642,Mary,Gill,"",0.0
6804,Matthew,Ortega,"",0.0
6890,Nancy,Smith,"",0.0
6933,Grace,Smith,"",0.0
6981,Mary,Brennan,"",0.0
7184,Mary,Lewis,"",0.0
7459,Mary,Davidson,"",0.0
7522,David,Smith,1155.83,1155.83
7588,Anthony,Michael,"",0.0
8122,Jesse,Webster,629.96,629.96
816,Mary,Hopkins,"",0.0
821,Daniel,Clayton,"",0.0
8226,Mary,Ritter,"",0.0
8293,Nathan,Mahoney,"",0.0
8415,Andrew,Garza,"",0.0
8463,Nathan,Burns,"",0.0
8978,Emily,Maxwell,"",0.0
9103,Nathan,Smith,"",0.0
9123,Mary,Smith,"",0.0
9190,Andrew,Rasmussen,"",0.0
9215,William,Robbins,"",0.0
929,Alan,Smith,"",0.0
9404,Patricia,Harrington,"",0.0
949,Mary,Sawyer,"",0.0
10516,Donald,Lyons,"",0.0
1057,Richard,Haynes,"",0.0
10617,Ruth,Smith,859.9300000000001,859.9300000000001
11006,Mary,Pruitt,"",0.0
11045,Paul,Smith,"",0.0
11347,Ruth,Jones,129.99,129.99
11444,Kathleen,Patrick,399.97,399.97
11497,Mary,Smith,"",0.0
11883,Steven,Miller,79.98,79.98
11959,Kimberly,Clark,"",0.0
12017,Sandra,Burns,"",0.0
1244,Mary,Smith,"",0.0
1578,Lisa,Harper,"",0.0
1591,Charles,Johnson,959.9200000000001,959.9200000000001
1886,Mark,Smith,991.86,991.86
1925,Edward,Smith,"",0.0
2043,Mary,Smith,"",0.0
2175,Mary,Smith,299.98,299.98
2259,Mary,Knapp,"",0.0
2413,Mary,Smith,"",0.0
2574,Martha,Ward,"",0.0
2608,Madison,Dunn,"",0.0
2632,John,Smith,"",0.0
2908,Mary,Smith,799.96,799.96
2918,Mary,Myers,"",0.0
